company,jobrequest,salary,tags,title 
杭州岸达科技有限公司,"岗位职责：,1.负责无人驾驶毫米波雷达目标检测算法研发；,2.负责雷达算法的仿真、设计、优化和验证；,3.支持FPGA工程师对算法代码的实现、集成、测试和维护。,任职要求：,1.数字信号处理、无线电技术、通信工程、电子工程及相关专业；,2.扎实的数字信号处理理论，精通傅立叶变换和各种数字滤波算法；,3.熟练使用MATLAB、C/C++等信号处理仿真、程序开发软件；,4.了解雷达工作体制及工作原理，熟悉CFAR等算法，具有FMCW雷达信号处理和雷达目标信号处理经验者优先；,5.有图像处理、数字信号处理相关经验优先,5.具有良好人际沟通能力、主动性及团队合作精神。",1-2万/月,杭州-余杭区  |  3-4年经验  |  硕士  |  招2人  |  07-27发布,算法工程师
杭州岸达科技有限公司,"岗位职责：,1.负责无人驾驶毫米波雷达目标检测算法研发；,2.负责雷达算法的仿真、设计、优化和验证；,3.支持FPGA工程师对算法代码的实现、集成、测试和维护。,任职要求：,1.数字信号处理、无线电技术、通信工程、电子工程及相关专业；,2.扎实的数字信号处理理论，精通傅立叶变换和各种数字滤波算法；,3.熟练使用MATLAB、C/C++等信号处理仿真、程序开发软件；,4.了解雷达工作体制及工作原理，熟悉CFAR等算法，具有FMCW雷达信号处理和雷达目标信号处理经验者优先；,5.有图像处理、数字信号处理相关经验优先,5.具有良好人际沟通能力、主动性及团队合作精神。",1-2万/月,杭州-余杭区  |  3-4年经验  |  硕士  |  招2人  |  07-27发布,算法工程师
北京一径科技有限公司,"岗位职责,1) 负责点云软件开发（后台数据处理，数据实时交互、点云显示等）,2) 负责传感器驱动开发（Linux）,3) 基于点云数据的算法处理,职务要求,1) 熟悉C#， C++或者Python编程；熟悉PCL、VTK等开源库,2) 掌握多线程编程技术；,3) 掌握底层驱动开发能力（Linux）,4) 具有软件前端和后端开发经验；,5) 熟悉TCP/IP, UDP传输协议，具有相关通信接口开发者加分；,6) 有很强的求知欲和主动性；,7) 有激光雷达点云数据处理经验者加分（点云降噪、图像分割、图像识别、与其他传感器数据融合、车道线检测、目标检测等）,8) 善于沟通，有主观能动性、责任心，善于团队合作；,9) 毕业于211或985院校、统招本科及以上学历，计算机软件、通信工程、电子工程相关专业；,10) 有较好的英语水平，能够阅读英文技术资料；",1.5-3万/月,北京-昌平区  |  3-4年经验  |  本科  |  招1人  |  07-17发布  |  普通话精通,高级软件工程师(职位编号：20170004)
北京一径科技有限公司,"职责描述：,1) 制作和维护PCB标准封装库,2) 设计修改原理图和PCB LAYOUT,3) 负责产品BOM设计导入与生产导出,4) 跟踪PCB制板及SMT过程，和相关部门及供应商密切合作，监督制版,5) 协同结构工程师进行PCB的布局和堆叠,任职要求：,1) 具有两年以上的PCB LAYOUT工作经验，有六层以上高速高密度板多层板设计经验；,2) 熟练使用Protel/Altium Designer、Candence、Pads等工具进行4层-10层PCB板布局、布线；,3) 有EMI/EMC/ESD处理经验以及有高速信号完整性分析经验者优先，对SI有较深的认识和了解，熟悉PCB生产工艺和流程；,4) 对模拟数字电路有较强理解能力，熟悉高速数字电路及RF电路的布线规则；,5) 具有良好的团队意识，敬业精神，做事沉稳有耐心，不骄不躁；善于沟通，有主观能动性、责任心；,6) 有很强的求知欲和主动性；愿意和初创团队一起拼搏和成长，能承受较大工作压力和一定工作量；,7) 有较好的英语水平，能够阅读英文技术资料；",1.3-2万/月,北京-昌平区  |  2年经验  |  大专  |  招1人  |  07-17发布  |  普通话精通,PCB工程师
知豆电动汽车有限公司,"岗位职责：,1.负责智能汽车ADAS的工程化集成开发，系统结构设计与匹配，电气原理与系统集成,      2.负责ADAS相关传感器、摄像头、控制器等零部件的选型、接口定义与性能规范，供应商进度跟进,      3.负责ADAS系统方案的制定，系统功能安全设计，提供ADAS系统各零部件相应的设计输出,      4.负责ADAS相关零部件的3D结构布置、2D图纸制作,      5.审核相关设计文件、技术文件、使用说明书、试验验证计划、DFMEA、DVP，协助生产管理,      6.确认产品的试验验收标准，分析新产品试制，评价试制结果，及时提交报告,      7.审核产品工装样件（OTS）的认可；,      任职资格：,1.本科或以上学历，车辆工程、汽车电子、机电一体化、自动化等专业,      2.英语CET-4级或以上，具有良好的英语阅读能力,      3.3年以上ADAS相关汽车电子或系统集成设计经验，有无人驾驶或ADAS项目开发经验优先,      4.具备测试实验设计、需求分析设计能力，良好的沟通与协调能力,      5.较强的归纳、统计、分析和判断力，文档规范编写能力    ",30-40万/年,上海-虹口区  |  3-4年经验  |  本科  |  招2人  |  07-18发布,adas工程师
知豆电动汽车有限公司,,1-2万/月,上海-嘉定区  |  3-4年经验  |  大专  |  招若干人  |  07-18发布,辅助驾驶产品工程师（ADAS产品工程师）
广东鸿图南通压铸有限公司,"公司介绍：广东盛图投资管理管理有限公司是广东省粤科金融集团旗下上市公司广东鸿图科技股份有限公司全资的PE+投资与并购平台，专注新能源汽车产业链的投资与并购，包括新能源汽车整车、低速车、智能驾驶、无人驾驶芯片、电机、电池、电控、轻量化、汽车共享、汽车租赁、充电系统、汽车配饰等汽车相关产业链，目标是打造成为国内最专业的汽车产业投资机构。,招聘岗位：投资经理（若干名）,工作地点：广州市天河区珠江新城天盈广场东塔3001,薪酬待遇：30K+项目分红。,要求：,（1）全国211大学 全日制本科以上学历。,（2）非常聪明，逻辑思维能力强、文字表达能力强、口头表达能力强，有独立的思考和判断能力。,（3）能够独立输出完整的投资分析报告，非常熟练的使用各种互联网工具，工作勤奋，能够接受996的工作压力与强度，能够接受独立长期出差。,（4）具备募资、项目挖掘以及尽职调查能力。,（5）有相关的社会资源。,（6）有在知名律师事务所、会计师事务所、证券公司经办过IPO业务经验，或有在一线投资机构、上市公司负责过完整的工业类项目的投资与并购业务经验或在上市的汽车厂商或汽车相关的上市公司从事投资与研究工作2年以上。,（7）形象气质好。,联系人：何小姐 0758-8512931,                                                        ,联系人：hr@ght-china.com",3-4万/月,广州-天河区  |  无工作经验  |  本科  |  招4人  |  07-18发布,投资经理
北京四维图新科技股份有限公司,"1.负责无人驾驶汽车车载感知算法的核心技术研发工作,2.参与无人驾驶汽车车载系统的工程化实现工作,1.具有模式识别、机器学习、计算机视觉、三维视觉与点云处理等相关专业硕士及以上学历,2.在基于相机物体检测、识别、跟踪（object detection、recognition、tracking）；场景分割、理解（scene segmentation、parsing）；高精度定位（Visual SLAM，Structure from Motion，Visual Odometry），立体视觉（Stereo Vision）等领域具有研发经验为佳,3. 具备较好的编程能力，熟练掌握C/C++编程语言，有Linux下编程开发经验为佳,4.具备较好的沟通表达能力和团队合作意识",1-1.5万/月,北京-海淀区  |  无工作经验  |  硕士  |  招5人  |  07-25发布,视觉图像算法工程师-ZDJS(职位编号：Navinfo000501)
杭州岸达科技有限公司,"岗位职责：,1.负责无人驾驶毫米波雷达目标检测算法研发；,2.负责雷达算法的仿真、设计、优化和验证；,3.支持FPGA工程师对算法代码的实现、集成、测试和维护。,任职要求：,1.数字信号处理、无线电技术、通信工程、电子工程及相关专业；,2.扎实的数字信号处理理论，精通傅立叶变换和各种数字滤波算法；,3.熟练使用MATLAB、C/C++等信号处理仿真、程序开发软件；,4.了解雷达工作体制及工作原理，熟悉CFAR等算法，具有FMCW雷达信号处理和雷达目标信号处理经验者优先；,5.有图像处理、数字信号处理相关经验优先,5.具有良好人际沟通能力、主动性及团队合作精神。",1-2万/月,杭州-余杭区  |  3-4年经验  |  本科  |  招2人  |  07-25发布,算法工程师
广州小鹏汽车科技有限公司,,25-35万/年,广州  |  3-4年经验  |  本科  |  招1人  |  07-26发布  |  英语良好,ADAS测试高级工程师
广州小鹏汽车科技有限公司,,1.3-2.6万/月,广州  |  2年经验  |  招1人  |  07-26发布,自动驾驶道路测试工程师
广州小鹏汽车科技有限公司,"1、组建测试工程团队，运营测试车队，跟自动驾驶业务团队合作，编写自动驾驶的测试方案，并负责调度资源进行实地测试,2、建设实地测试场景，包括所需设备和设施,3、运营团队和资源，高频定期测试LDW、FCW、AEB、ACC、LKA、APA等各项指标的性能，评估其边界条件和失效模式,4、设计并编写ADAS各功能的测试用例，设计实验完成测试,5、根据法规、标准，跟进测试流程，使ADAS产品符合规定要求,1、工作经验：10年以上ADAS相关功能及性能测试经验，有无人驾驶或ADAS项目开发经验优先，有5年以上在主流汽车厂商从事测试、主动安全等相关的项目经验,2、特殊要求：熟悉常用测试的方法和设施，有一定的管理经验。",100-200万/年,广州  |  无工作经验  |  招1人  |  07-26发布,测试总监
广州小鹏汽车科技有限公司,"1、测试LDW、FCW、AEB、ACC、LKA、APA等各项指标的性能，评估其边界条件和失效模式,2、设计并编写各功能的测试用例，设计实验完成测试,3、根据法规、标准，跟进测试流程，使产品符合规定,1、工作经验：3年以上heal 台架相关功能及性能测试经验，有无人驾驶或ADAS项目开发经验优先,2、教育水平：本科或以上学历，车辆工程、汽车电子、机电一体化、自动化等专业,3、专业资格：熟悉Vector、INCA、Simulink等汽车电子调试、测试工具；熟悉ISO26262等ADAS相关标准，熟悉测试、实验数据整理的基本方法，良好的沟通与协调能力,4、特殊要求：较强的归纳、统计、分析和判断力，文档规范编写能力",30-55万/年,广州  |  无工作经验  |  招1人  |  07-26发布,台架测试高级工程师
广州小鹏汽车科技有限公司,"1、测试LDW、FCW、AEB、ACC、LKA、APA等各项指标的性能，评估其边界条件和失效模式,2、设计并编写各功能的测试用例，设计实验完成测试,3、根据法规、标准，跟进测试流程，使产品符合规定,1、工作经验：heal 台架相关功能及性能测试经验，有无人驾驶或ADAS项目开发经验优先,2、教育水平：本科或以上学历，车辆工程、汽车电子、机电一体化、自动化等专业,3、专业资格：熟悉Vector、INCA、Simulink等汽车电子调试、测试工具；熟悉ISO26262等ADAS相关标准，熟悉测试、实验数据整理的基本方法，良好的沟通与协调能力,4、特殊要求：较强的归纳、统计、分析和判断力，文档规范编写能力",20-40万/年,广州  |  无工作经验  |  招1人  |  07-26发布,台架测试工程师
广州小鹏汽车科技有限公司,"1、测试LDW、FCW、AEB、ACC、LKA、APA等各种场景、各项指标的性能，评估其边界条件和失效模式,2、测试自动驾驶常用传感器的性能，并编写评估报告,3、设计并编写自动驾驶各项功能的测试用例，设计实验完成测试,4、根据法规、标准，跟进测试流程，使自动驾驶产品符合安全要求和产品要求,1、工作经验：4年以上ADAS相关功能及性能测试经验，有无人驾驶或ADAS项目开发经验优先,2、教育水平：本科或以上学历，车辆工程、汽车电子、机电一体化、自动化等专业,3、专业资格：  熟悉Vector、INCA、Simulink等汽车电子调试、测试工具；熟悉ISO26262等ADAS相关标准，熟悉测试、实验数据整理的基本方法，良好的沟通与协调能力,4、特殊要求：较强的归纳、统计、分析和判断力，文档规范编写能力",30-55万/年,广州  |  无工作经验  |  招1人  |  07-26发布,自动驾驶道路测试高级工程师
广州小鹏汽车科技有限公司,"1、测试LDW、FCW、AEB、ACC、LKA、APA等各种场景、各项指标的性能，评估其边界条件和失效模式,2、测试自动驾驶常用传感器的性能，并编写评估报告,3、设计并编写自动驾驶各项功能的测试用例，设计实验完成测试,4、根据法规、标准，跟进测试流程，使自动驾驶产品符合安全要求和产品要求,1、工作经验：ADAS相关功能及性能测试经验，有无人驾驶或ADAS项目开发经验优先,2、教育水平：本科或以上学历，车辆工程、汽车电子、机电一体化、自动化等专业,3、专业资格： 熟悉Vector、INCA、Simulink等汽车电子调试、测试工具；熟悉ISO26262等ADAS相关标准，熟悉测试、实验数据整理的基本方法，良好的沟通与协调能力,4、特殊要求：较强的归纳、统计、分析和判断力，文档规范编写能力",20-40万/年,广州  |  无工作经验  |  招1人  |  07-26发布,自动驾驶道路测试工程师
杭州岸达科技有限公司,"岗位职责：,1.负责无人驾驶毫米波雷达目标检测算法研发；,2.负责雷达算法的仿真、设计、优化和验证；,3.支持FPGA工程师对算法代码的实现、集成、测试和维护。,任职要求：,1.数字信号处理、无线电技术、通信工程、电子工程及相关专业；,2.扎实的数字信号处理理论，精通傅立叶变换和各种数字滤波算法；,3.熟练使用MATLAB、C/C++等信号处理仿真、程序开发软件；,4.了解雷达工作体制及工作原理，熟悉CFAR等算法，具有FMCW雷达信号处理和雷达目标信号处理经验者优先；,5.有图像处理、数字信号处理相关经验优先,5.具有良好人际沟通能力、主动性及团队合作精神。",1-2万/月,杭州-余杭区  |  3-4年经验  |  硕士  |  招2人  |  07-27发布,算法工程师
杭州岸达科技有限公司,"岗位职责：,1.负责无人驾驶毫米波雷达目标检测算法研发；,2.负责雷达算法的仿真、设计、优化和验证；,3.支持FPGA工程师对算法代码的实现、集成、测试和维护。,任职要求：,1.数字信号处理、无线电技术、通信工程、电子工程及相关专业；,2.扎实的数字信号处理理论，精通傅立叶变换和各种数字滤波算法；,3.熟练使用MATLAB、C/C++等信号处理仿真、程序开发软件；,4.了解雷达工作体制及工作原理，熟悉CFAR等算法，具有FMCW雷达信号处理和雷达目标信号处理经验者优先；,5.有图像处理、数字信号处理相关经验优先,5.具有良好人际沟通能力、主动性及团队合作精神。",1-2万/月,杭州-余杭区  |  3-4年经验  |  硕士  |  招2人  |  07-27发布,算法工程师
杭州岸达科技有限公司,"岗位职责：,1.负责无人驾驶毫米波雷达目标检测算法研发；,2.负责雷达算法的仿真、设计、优化和验证；,3.支持FPGA工程师对算法代码的实现、集成、测试和维护。,任职要求：,1.数字信号处理、无线电技术、通信工程、电子工程及相关专业；,2.扎实的数字信号处理理论，精通傅立叶变换和各种数字滤波算法；,3.熟练使用MATLAB、C/C++等信号处理仿真、程序开发软件；,4.了解雷达工作体制及工作原理，熟悉CFAR等算法，具有FMCW雷达信号处理和雷达目标信号处理经验者优先；,5.有图像处理、数字信号处理相关经验优先,5.具有良好人际沟通能力、主动性及团队合作精神。",1-2万/月,杭州-余杭区  |  3-4年经验  |  硕士  |  招2人  |  07-27发布,算法工程师
杭州岸达科技有限公司,"岗位职责：,1.负责无人驾驶毫米波雷达目标检测算法研发；,2.负责雷达算法的仿真、设计、优化和验证；,3.支持FPGA工程师对算法代码的实现、集成、测试和维护。,任职要求：,1.数字信号处理、无线电技术、通信工程、电子工程及相关专业；,2.扎实的数字信号处理理论，精通傅立叶变换和各种数字滤波算法；,3.熟练使用MATLAB、C/C++等信号处理仿真、程序开发软件；,4.了解雷达工作体制及工作原理，熟悉CFAR等算法，具有FMCW雷达信号处理和雷达目标信号处理经验者优先；,5.有图像处理、数字信号处理相关经验优先,5.具有良好人际沟通能力、主动性及团队合作精神。",1-2万/月,杭州-余杭区  |  3-4年经验  |  硕士  |  招2人  |  07-27发布,算法工程师
杭州岸达科技有限公司,"岗位职责：,1.负责无人驾驶毫米波雷达目标检测算法研发；,2.负责雷达算法的仿真、设计、优化和验证；,3.支持FPGA工程师对算法代码的实现、集成、测试和维护。,任职要求：,1.数字信号处理、无线电技术、通信工程、电子工程及相关专业；,2.扎实的数字信号处理理论，精通傅立叶变换和各种数字滤波算法；,3.熟练使用MATLAB、C/C++等信号处理仿真、程序开发软件；,4.了解雷达工作体制及工作原理，熟悉CFAR等算法，具有FMCW雷达信号处理和雷达目标信号处理经验者优先；,5.有图像处理、数字信号处理相关经验优先,5.具有良好人际沟通能力、主动性及团队合作精神。",1-2万/月,杭州-余杭区  |  3-4年经验  |  硕士  |  招2人  |  07-27发布,算法工程师
软通动力信息技术（集团）有限公司,"职位要求：,1) 车辆工程、自动化、机械制造、计算机硬件、通信工程等相关专业本科及以上学历；,2) 对汽车的速度控制及方向的执行机构有一定的了解；,3）具有一定的计算机应用能力；,4) 具备出色的动手能力，善于解决实际问题；,5) 具备优秀的沟通表达能力和团队合作意识；,6) 有整车厂研发，测试工作经验优先。,7）一年以上工作经验,工作内容：,1)  负责与合作车厂进行车辆控制部分的需求及实现方式的沟通及讨论；,2)  作为车厂与研发团队的桥梁，解答控制相关的问题并提供相应的需求；,3)  熟悉Apollo自动驾驶汽车控制系统的原理并能够进行相关的调试和测试工作；,4)  与车厂配合，针对不同的车型完成自动驾驶硬件与软件的集成工作,'-  负责无人驾驶汽车硬件单元、传感器与车辆的集成、安装、调试等工作；,                                                            ,-  无人驾驶汽车供电系统的方案设计与供电优化、车辆改装；",1.5-2.5万/月,北京  |  1年经验  |  本科  |  招15人  |  07-27发布,自动驾驶集成工程师
青岛海成慧车智能科技有限公司北京分公司,,1-3.5万/月,北京-海淀区  |  无工作经验  |  招3人  |  07-28发布,FPGA开发工程师
扬州航盛科技有限公司,"工作职责：,（1）负责嵌入式应用软件的设计、编码、调试等工作及相关文档的编写；,（2）负责ADAS算法的集成系统策略开发，接口定义，系统测试及验证；,（3）负责软件的维护与新需求定制工作；,（4）确保设计、实现、测试等工作按时保质完成。,任职条件：,（1）本科以上学历，计算机、软件工程等相关专业，英语四级（含）以上；,（2）精通C，C++语言编程，对OPENCV了解，有使用过OPENCV优先；,（3）有嵌入式软件开发经验，熟悉LINUX,ANDROID平台，有跨平台移植经验并移植成功者优先；,（4）汽车电子或系统集成设计经验，由无人驾驶或者ADAS项目开发经验优先。, ",0.8-2万/月,杭州-西湖区  |  1年经验  |  本科  |  招3人  |  07-28发布  |  英语熟练  |  计算机科学与技术 电子信息科学与技术,嵌入式软件工程师
立得空间信息技术股份有限公司,"职责描述：,负责基于3D激光点云数据为主（融合视觉图像）和深度学习技术开发用于无人驾驶的环境感知技术，例如障碍物检测、分类、跟踪，可行驶区域检测，环境语义分割等。,任职要求：,1. 计算机科学、图像处理、模式识别、通信工程、应用数学等相关专业；,2. 熟悉机器学习基本理论，熟悉深度学习理论，扎实的概率统计、线性代数、数值优化基础；,3. 熟悉常用的深度学习检测、识别、语义分割网络框架，例如RCNN系列，FCN，SSD，YOLO等；,4. 有2年以上基于Caffe、TensorFlow、pyTorch、MXNet等至少其中之一的实践项目经验，丰富的神经网络训练、调优经验，包括数据清洗、扩增、样本均衡等数据处理经验，能够从零开始训练一个神经网络；,5. 具备3D数据处理尤其是3D感知项目经验的优先；,6. 在Kitti或者其它深度学习相关的竞赛上提交成绩并获得较高排名的优先；,                                        ,7. 对深度学习技术充满热情，愿意接受挑战性的工作，具备良好的抗压能力和团队协作意识。",1.3-2.5万/月,武汉  |  3-4年经验  |  本科  |  招2人  |  06-24发布,深度学习算法工程师
深圳市途智科技有限公司,,0.4-1.2万/月,深圳-龙岗区  |  2年经验  |  大专  |  招3人  |  06-26发布,网店运营推广/淘宝天猫运营/京东运营（汽车电子）
慧勒汽车科技（上海）股份有限公司,"1、负责公司DriveLab智能驾驶试验测试平台的功能设计、技术支持、售后服务；,2、负责利用公司产品测试LDW、FCW、AEB、ACC、LKA、APA等各种场景；,3、智能驾驶测试场景设计开发，对L1-L5各级智能驾驶功能设计测试方案，进行实车开放道路、封闭场地、实验室环境(HIL/MIL)智能驾驶仿真测试；,4、研究智能驾驶行业前沿发展方向、技术热点、学术交流，研究智能驾驶相关法规标准，包含Euro_NCAP，ISO，GB以及企业规范。,任职资格：,1、本科或以上学历，车辆工程、汽车电子、机电一体化、自动化等专业；,2、熟悉ABD、DSD、4A等测试设备；,3、熟悉ISO26262等ADAS相关标准，熟悉测试、实验数据整理的基本方法；,4、1年以上ADAS相关功能及性能测试经验，有无人驾驶或ADAS项目开发经验优先。,欢迎2019届应届毕业生投递简历，应聘合格后，需要签订学校三方协议，享受实习生工资待遇，毕业后需要签订正式劳动合同。",1-1.5万/月,上海-浦东新区  |  1年经验  |  本科  |  招若干人  |  08-01发布,自动驾驶道路测试高级工程师
深圳市招科智控科技有限公司,"工作描述：,1、公司为招商局集团旗下无人车研发团队。主要开发主流的无人驾驶、无人车等智能车型。,2、负责无人车系列的电气控制系统设计开发及调试；,3、有工程车辆、港口机械、工程机械、专用车辆、特种车、巴士、汽车、无人车，无人机、机器人等电气控制系统方面经验者可优先，公司有经验丰富的工程师指导工作。,教育背景：,自动化、电气工程、机械电子工程等相关专业本科及以上学历。,工作技能要求：,1、精通主流PLC控制器的应用和开发、熟悉变频器、电机、单片机原理及控制，熟悉强电及弱点系统设计规范；,2、熟悉CoDeSys/C编程、熟悉CAN、MODBUS、PROFIBUS-DP、工业以太网等现场总线控制；,3、熟悉直流电机驱动控制；",1-1.5万/月,深圳-南山区  |  无工作经验  |  大专  |  招1人  |  06-22发布,电气工程师(电动汽车技术)
上海蔚来汽车有限公司,"你好，我是NIO蔚来。,关于蔚来,蔚来是全球智能电动汽车公司，由科技企业和企业家于2014年创立。蔚来致力于通过提供高性能的智能电动汽车与极致用户体验，为用户创造愉悦的生活方式，成为全球范围内用户企业。蔚来目前已在上海、北京、圣何塞、慕尼黑以及伦敦等19地设立设计、研发、生产、用户服务与商务机构，汇聚了来自40多个国家和地区6,000多名顶尖人才。2015年，蔚来车队获得国际汽联电动方程式锦标赛历史上首个车手总冠军；2016年，蔚来发布全球最快电动汽车 EP9，创造了纽博格林北环等赛道最快圈速纪录以及最快无人驾驶时速世界纪录；2017年，高性能智能电动7座SUV蔚来ES8亮相上海车展并于12月正式上市。,蔚来由李斌、刘强东、李想、腾讯、高瓴资本、顺为联合发起创立，并获得淡马锡、百度资本、红杉、厚朴、联想集团、华平、TPG、GIC、IDG、愉悦资本等数十家机构投资。,【绩效标准】,【任职要求】",0.8-1.5万/月,深圳  |  2年经验  |  本科  |  招10人  |  06-22发布,蔚来专员
上海露茵企业管理咨询有限公司,,30-40万/年,深圳  |  无工作经验  |  招若干人  |  08-14发布,机械工程师
深圳市途智科技有限公司,"岗位职责：,1、负责公司产品的推广销售，区域市场开拓，开发渠道客户和代理商；,2、负责建立渠道销售政策和执行销售计划，完成个人销售指标及团队目标；,3、负责开展公司产品推广活动，进行产品宣传和公关促销等工作。,任职资格：,1、有汽车用品行业相关知识，熟悉汽车后市场。,2、热爱销售工作，具有较强的市场开拓能力，较强的谈判能力，独立的分析和解决问题的能力。,3、吃苦耐劳、责任心强，有较强的学习能力和团队合作精神。,4、渠道经验三年以上。,5、有汽车后市场，360度全景记录仪，导航DVD，原车屏升级，汽车音影，美容产品、保养产品、配件相关渠道资源者优先。,工作地址：深圳市龙岗区金源路19号途智科技园,导航可搜索：深圳市途智科技有限公司，或搜索：深圳途智科技有限公司（金源路19号）,联系人：齐小姐   联系方式：13480889556,公司简介：,        深圳市途智科技有限公司创立于2006年，是专注行车安全辅驾电子产品研发、生产、销售、服务为一体的高新科技企业。公司成立以来，一直秉持“以人为本、科技为先，扎实创新，客户至上，成就国际顶尖车载智能企业！”的经营理念，以车辆行驶安全解决方案为核心进行产品研发，专注于行车安全辅驾电子产品系统的技术革新，不断开发更加符合驾驶需求的汽车安全电子产品。,        “科技领先，卓越品质” 是公司的产品理念，公司先后已通过ISO9001和欧盟CE认证。公司产品涵盖行车安全预警导航、行车记录仪及行车主动安全视像系统三大类产品体系。公司产品拥有自主知识产权并拥有多项国家专利。2012年，公司旗下主打品牌“途智仕”在行业中率先推出360°无缝全景行车安全系统，为汽车实现无人驾驶迈出重要一步，“途智仕”无愧为360全景汽车标配倡导者！",0.5-2万/月,深圳-龙岗区  |  1年经验  |  中技  |  招10人  |  06-26发布,汽车后装销售工程师/销售代表/销售经理
苏州至臻经纬企业管理顾问有限公司,"  ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ",60-80万/年,苏州-工业园区  |  8-9年经验  |  本科  |  招1人  |  08-06发布,底盘开发经理
北京主线科技有限公司,"■我们的福利,1、丰厚的薪资奖金，核心岗位期权奖励+提供北京/天津/上海市户口指标,2、完善的七险一金,3、弹性工作制、免费工作餐及下午茶,4、丰富的团队活动及员工关怀活动,5、和善的老板及轻松的工作氛围,6、地处北京中关村核心区，交通便利,7、实习生/应届生由资深工程师“一对一”带领指导，并对优秀者提供转正机会",2-4千/月,上海-浦东新区  |  无工作经验  |  本科  |  招2人  |  08-13发布,项目运营专员
北京主线科技有限公司,"岗位职责：,1、负责前端产品开发及持续优化,2、优化前端开发方式及协作流程,任职要求：,1、精通javascript、HTML和CSS，具备一定框架设计能力,2、熟悉HTML5及CSS3，有手机端web开发经验,3、熟悉各种Web客户端，尤其是主流Web浏览器的开发模式和特性,4、了解用户交互的基本习惯和基本的优化方法,5、熟练使用nodejs/python, 熟悉至少一种常见前端框架，如vuejs等,6、能够很好的与产品、设计师和开发人员沟通协作，具有良好的团队合作、协作精神,■我们的福利,1、丰厚的薪资奖金，核心岗位期权奖励+提供北京/天津/上海市户口指标,2、完善的七险一金（法定五险+补充医疗+意外险+公积金）,3、弹性工作制、免费下午茶、丰富的团队活动及员工关怀活动,4、人性化的福利保障制度，节假日补贴多多,5、和善的老板及轻松的工作氛围,6、地处北京中关村核心区，交通便利，办公环境高大上,?7、实习生/应届生由资深工程师“一对一”带领指导，并对优秀者提供转正机会",2.5-5千/月,北京  |  无工作经验  |  本科  |  招若干人  |  08-14发布,Web前端开发工程师
上海露茵企业管理咨询有限公司,,30-40万/年,深圳  |  无工作经验  |  招若干人  |  08-14发布,路径和运动规划工程师
上海露茵企业管理咨询有限公司,,30-40万/年,深圳  |  无工作经验  |  招若干人  |  08-14发布,软件工程师
万安集团有限公司,"1、负责公司前台工作包括总机接听过滤、访客登记引导与接待，快递、信件收发工作；,2、负责公司公差或者商务票务管理以及酒店预订等；,3、负责办公用品、固定资产的采购领用及发放等管理工作；,4、负责公司会议室管理、办公环境的维护以及绿化管理；,5、负责简历筛选、面试邀约与安排等；,6、负责员工档案的管理及入职、转正、离职等手续的办理； ,7、组织企业文化建设工作和团队活动； ,8、配合上级公司做好其他人事行政方面的工作。,任职要求：,1、热情开朗，亲和力强，形象气质佳，普通话标准； ,2、熟悉日常接待及商务礼仪，有前台、行政或人事助理工作优先；,3、有一定的英语基础，可进行简单的书面和口语交流；,3、有良好的敬业精神和职业素养，服务意识强，有保密意识；,4、能熟练使用办公软件、传真机、复印机、打印机、投影仪等各种办公设备。,  ,北京金万安是浙江万安科技股份有限公司（证券代码002590）下属全资子公司，是一家专门从事汽车电子系统研究与开发的高新技术企业。公司全面致力于ABS（制动防抱死系统）、ESC（车辆稳定控制系统）、ACC（车辆主动避撞系统）、智能网联汽车技术及驾驶辅助系统（ADAS）、部分自动驾驶和完全无人驾驶的技术研发与产业化。",6-8千/月,北京-朝阳区  |  无工作经验  |  本科  |  招1人  |  06-19发布  |  英语精通  |  人力资源管理 文秘,行政前台
深圳市三源色文化传播有限公司,"1、主要负责协助主创设计师完成汽车运动场地，如赛车场、主题公园、无人驾驶场地、测试场地等设计项目工作，负责日常档案的收集、汇总、整理、立卷；,2、协助主创设计师完成前期资料搜集和分析；,3、方案的深化、文本的制作、模型推敲、配合施工图纸的绘制；,4、沙盘制作，协助设计师完成地形、构筑物、赛道、绿化等设施的制作和模型比例的尺寸图纸输出；,5、汽车运动场地相关研究资料整理和文档整理工作。,任职资格：,1、相关2年以上相关工作经验；,2、具备良好的方案设计能潜力，热爱赛车运动文化，具有专研精神，具备良好的创新能力；,3、环境设计、道路设计专业优先；,4、能熟练运用CAD、PHOTOSHOP、Indesign、SK等绘图软件与办公软件；,5、对施工图制图技术及规范有一定了解者优先；,6、有良好的团队合作精神，认同公司文化，能与公司共同发展。",4.5-6千/月,深圳-福田区  |  2年经验  |  大专  |  招1人  |  06-20发布  |  普通话良好,设计师助理
苏州青飞智能科技有限公司,"  ,工作职责：,  ,      ,  ,        ",100元/天,常熟  |  无工作经验  |  本科  |  招若干人  |  06-21发布,电气工程实习生
苏州青飞智能科技有限公司,,100元/天,常熟  |  无工作经验  |  本科  |  招若干人  |  06-21发布,软件工程实习生
